i,k,r,t,level,marginal,lower,upper,scale
Ukraine,nonfood_items_clothing,H,27,0.0,-0.0,0.0,inf,1.0
Ukraine,nonfood_items_clothing,H,28,0.0,-0.0,0.0,inf,1.0
Ukraine,nonfood_items_clothing,H,29,0.0,-0.0,0.0,inf,1.0
Ukraine,nonfood_items_clothing,H,30,0.0,-0.0,0.0,inf,1.0
Ukraine,nonfood_items_clothing,H,31,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,0,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,1,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,2,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,3,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,4,660.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,5,746.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,6,605.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,7,788.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,8,503.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,9,542.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,10,695.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,11,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,12,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,13,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,14,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,15,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,16,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,17,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,18,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,19,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,20,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,21,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,22,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,23,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,24,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,25,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,26,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,27,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,28,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,29,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,30,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,L,31,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,0,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,1,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,2,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,3,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,4,521.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,5,702.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,6,59.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,7,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,8,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,9,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,10,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,11,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,12,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,13,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,14,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,15,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,16,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,17,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,18,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,19,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,20,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,21,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,22,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,23,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,24,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,25,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,26,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,27,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,28,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,29,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,30,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,M,31,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,H,0,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,H,1,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,H,2,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,H,3,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,H,4,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,H,5,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,H,6,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,H,7,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,H,8,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,H,9,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,H,10,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,H,11,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,H,12,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,H,13,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,H,14,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,H,15,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,H,16,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,H,17,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,H,18,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,H,19,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,H,20,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,H,21,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,H,22,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,H,23,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,H,24,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,H,25,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,H,26,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,H,27,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,H,28,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,H,29,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,H,30,0.0,-0.0,0.0,inf,1.0
Ukraine,info_legal,H,31,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,L,0,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,L,1,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,L,2,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,L,3,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,L,4,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,L,5,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,L,6,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,L,7,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,L,8,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,L,9,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,L,10,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,L,11,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,L,12,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,L,13,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,L,14,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,L,15,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,L,16,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,L,17,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,L,18,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,L,19,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,L,20,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,L,21,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,L,22,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,L,23,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,L,24,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,L,25,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,L,26,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,L,27,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,L,28,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,L,29,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,L,30,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,L,31,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,M,0,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,M,1,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,M,2,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,M,3,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,M,4,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,M,5,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,M,6,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,M,7,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,M,8,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,M,9,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,M,10,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,M,11,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,M,12,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,M,13,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,M,14,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,M,15,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,M,16,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,M,17,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,M,18,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,M,19,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,M,20,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,M,21,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,M,22,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,M,23,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,M,24,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,M,25,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,M,26,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,M,27,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,M,28,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,M,29,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,M,30,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,M,31,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,H,0,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,H,1,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,H,2,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,H,3,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,H,4,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,H,5,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,H,6,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,H,7,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,H,8,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,H,9,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,H,10,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,H,11,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,H,12,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,H,13,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,H,14,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,H,15,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,H,16,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,H,17,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,H,18,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,H,19,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,H,20,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,H,21,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,H,22,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,H,23,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,H,24,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,H,25,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,H,26,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,H,27,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,H,28,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,H,29,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,H,30,0.0,-0.0,0.0,inf,1.0
Ukraine,medical,H,31,0.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,L,0,0.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,L,1,0.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,L,2,0.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,L,3,0.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,L,4,1352.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,L,5,4369.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,L,6,1392.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,L,7,673.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,L,8,574.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,L,9,512.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,L,10,414.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,L,11,366.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,L,12,246.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,L,13,252.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,L,14,231.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,L,15,240.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,L,16,202.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,L,17,135.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,L,18,170.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,L,19,147.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,L,20,84.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,L,21,76.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,L,22,108.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,L,23,106.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,L,24,77.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,L,25,63.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,L,26,45.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,L,27,38.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,L,28,76.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,L,29,84.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,L,30,110.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,L,31,104.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,M,0,0.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,M,1,0.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,M,2,0.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,M,3,0.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,M,4,848.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,M,5,2194.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,M,6,758.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,M,7,352.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,M,8,288.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,M,9,275.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,M,10,214.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,M,11,140.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,M,12,135.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,M,13,122.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,M,14,140.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,M,15,119.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,M,16,138.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,M,17,68.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,M,18,80.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,M,19,80.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,M,20,44.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,M,21,64.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,M,22,55.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,M,23,59.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,M,24,27.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,M,25,14.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,M,26,22.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,M,27,15.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,M,28,32.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,M,29,47.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,M,30,38.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,M,31,32.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,H,0,0.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,H,1,0.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,H,2,0.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,H,3,0.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,H,4,2271.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,H,5,4288.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,H,6,1273.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,H,7,702.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,H,8,793.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,H,9,696.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,H,10,981.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,H,11,742.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,H,12,438.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,H,13,361.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,H,14,397.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,H,15,278.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,H,16,272.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,H,17,198.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,H,18,265.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,H,19,219.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,H,20,184.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,H,21,166.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,H,22,183.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,H,23,206.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,H,24,102.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,H,25,69.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,H,26,72.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,H,27,48.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,H,28,124.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,H,29,124.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,H,30,152.0,-0.0,0.0,inf,1.0
UnitedState,food_clothing,H,31,106.0,-0.0,0.0,inf,1.0
UnitedState,housing,L,0,0.0,-0.0,0.0,inf,1.0
UnitedState,housing,L,1,0.0,-0.0,0.0,inf,1.0
UnitedState,housing,L,2,0.0,-0.0,0.0,inf,1.0
UnitedState,housing,L,3,0.0,-0.0,0.0,inf,1.0
UnitedState,housing,L,4,338.0,-0.0,0.0,inf,1.0
UnitedState,housing,L,5,1092.0,-0.0,0.0,inf,1.0
UnitedState,housing,L,6,348.0,-0.0,0.0,inf,1.0
UnitedState,housing,L,7,168.0,-0.0,0.0,inf,1.0
UnitedState,housing,L,8,144.0,-0.0,0.0,inf,1.0
UnitedState,housing,L,9,128.0,-0.0,0.0,inf,1.0
UnitedState,housing,L,10,104.0,-0.0,0.0,inf,1.0
UnitedState,housing,L,11,92.0,-0.0,0.0,inf,1.0
UnitedState,housing,L,12,62.0,-0.0,0.0,inf,1.0
UnitedState,housing,L,13,63.0,-0.0,0.0,inf,1.0
UnitedState,housing,L,14,58.0,-0.0,0.0,inf,1.0
UnitedState,housing,L,15,60.0,-0.0,0.0,inf,1.0
UnitedState,housing,L,16,50.0,-0.0,0.0,inf,1.0
UnitedState,housing,L,17,34.0,-0.0,0.0,inf,1.0
UnitedState,housing,L,18,42.0,-0.0,0.0,inf,1.0
UnitedState,housing,L,19,37.0,-0.0,0.0,inf,1.0
UnitedState,housing,L,20,21.0,-0.0,0.0,inf,1.0
UnitedState,housing,L,21,19.0,-0.0,0.0,inf,1.0
UnitedState,housing,L,22,27.0,-0.0,0.0,inf,1.0
UnitedState,housing,L,23,27.0,-0.0,0.0,inf,1.0
UnitedState,housing,L,24,19.0,-0.0,0.0,inf,1.0
UnitedState,housing,L,25,16.0,-0.0,0.0,inf,1.0
UnitedState,housing,L,26,11.0,-0.0,0.0,inf,1.0
UnitedState,housing,L,27,9.0,-0.0,0.0,inf,1.0
UnitedState,housing,L,28,19.0,-0.0,0.0,inf,1.0
UnitedState,housing,L,29,21.0,-0.0,0.0,inf,1.0
UnitedState,housing,L,30,28.0,-0.0,0.0,inf,1.0
UnitedState,housing,L,31,26.0,-0.0,0.0,inf,1.0
UnitedState,housing,M,0,0.0,-0.0,0.0,inf,1.0
UnitedState,housing,M,1,0.0,-0.0,0.0,inf,1.0
UnitedState,housing,M,2,0.0,-0.0,0.0,inf,1.0
UnitedState,housing,M,3,0.0,-0.0,0.0,inf,1.0
UnitedState,housing,M,4,212.0,-0.0,0.0,inf,1.0
UnitedState,housing,M,5,548.0,-0.0,0.0,inf,1.0
UnitedState,housing,M,6,189.0,-0.0,0.0,inf,1.0
UnitedState,housing,M,7,88.0,-0.0,0.0,inf,1.0
UnitedState,housing,M,8,72.0,-0.0,0.0,inf,1.0
UnitedState,housing,M,9,69.0,-0.0,0.0,inf,1.0
UnitedState,housing,M,10,54.0,-0.0,0.0,inf,1.0
UnitedState,housing,M,11,35.0,-0.0,0.0,inf,1.0
UnitedState,housing,M,12,34.0,-0.0,0.0,inf,1.0
UnitedState,housing,M,13,30.0,-0.0,0.0,inf,1.0
UnitedState,housing,M,14,35.0,-0.0,0.0,inf,1.0
UnitedState,housing,M,15,30.0,-0.0,0.0,inf,1.0
UnitedState,housing,M,16,35.0,-0.0,0.0,inf,1.0
UnitedState,housing,M,17,17.0,-0.0,0.0,inf,1.0
UnitedState,housing,M,18,20.0,-0.0,0.0,inf,1.0
UnitedState,housing,M,19,20.0,-0.0,0.0,inf,1.0
UnitedState,housing,M,20,11.0,-0.0,0.0,inf,1.0
UnitedState,housing,M,21,16.0,-0.0,0.0,inf,1.0
UnitedState,housing,M,22,14.0,-0.0,0.0,inf,1.0
UnitedState,housing,M,23,15.0,-0.0,0.0,inf,1.0
UnitedState,housing,M,24,7.0,-0.0,0.0,inf,1.0
UnitedState,housing,M,25,4.0,-0.0,0.0,inf,1.0
UnitedState,housing,M,26,5.0,-0.0,0.0,inf,1.0
UnitedState,housing,M,27,4.0,-0.0,0.0,inf,1.0
UnitedState,housing,M,28,8.0,-0.0,0.0,inf,1.0
UnitedState,housing,M,29,12.0,-0.0,0.0,inf,1.0
UnitedState,housing,M,30,10.0,-0.0,0.0,inf,1.0
UnitedState,housing,M,31,8.0,-0.0,0.0,inf,1.0
UnitedState,housing,H,0,0.0,-0.0,0.0,inf,1.0
UnitedState,housing,H,1,0.0,-0.0,0.0,inf,1.0
UnitedState,housing,H,2,0.0,-0.0,0.0,inf,1.0
UnitedState,housing,H,3,0.0,-0.0,0.0,inf,1.0
UnitedState,housing,H,4,568.0,-0.0,0.0,inf,1.0
UnitedState,housing,H,5,1072.0,-0.0,0.0,inf,1.0
UnitedState,housing,H,6,318.0,-0.0,0.0,inf,1.0
UnitedState,housing,H,7,176.0,-0.0,0.0,inf,1.0
UnitedState,housing,H,8,198.0,-0.0,0.0,inf,1.0
UnitedState,housing,H,9,174.0,-0.0,0.0,inf,1.0
UnitedState,housing,H,10,245.0,-0.0,0.0,inf,1.0
UnitedState,housing,H,11,186.0,-0.0,0.0,inf,1.0
UnitedState,housing,H,12,110.0,-0.0,0.0,inf,1.0
UnitedState,housing,H,13,90.0,-0.0,0.0,inf,1.0
UnitedState,housing,H,14,99.0,-0.0,0.0,inf,1.0
UnitedState,housing,H,15,70.0,-0.0,0.0,inf,1.0
UnitedState,housing,H,16,68.0,-0.0,0.0,inf,1.0
UnitedState,housing,H,17,49.0,-0.0,0.0,inf,1.0
UnitedState,housing,H,18,66.0,-0.0,0.0,inf,1.0
UnitedState,housing,H,19,55.0,-0.0,0.0,inf,1.0
UnitedState,housing,H,20,46.0,-0.0,0.0,inf,1.0
UnitedState,housing,H,21,41.0,-0.0,0.0,inf,1.0
UnitedState,housing,H,22,46.0,-0.0,0.0,inf,1.0
UnitedState,housing,H,23,52.0,-0.0,0.0,inf,1.0
UnitedState,housing,H,24,26.0,-0.0,0.0,inf,1.0
UnitedState,housing,H,25,17.0,-0.0,0.0,inf,1.0
UnitedState,housing,H,26,18.0,-0.0,0.0,inf,1.0
UnitedState,housing,H,27,12.0,-0.0,0.0,inf,1.0
UnitedState,housing,H,28,31.0,-0.0,0.0,inf,1.0
UnitedState,housing,H,29,31.0,-0.0,0.0,inf,1.0
UnitedState,housing,H,30,38.0,-0.0,0.0,inf,1.0
UnitedState,housing,H,31,26.0,-0.0,0.0,inf,1.0
UnitedState,nonfood_items_clothing,L,0,0.0,-0.0,0.0,inf,1.0
UnitedState,nonfood_items_clothing,L,1,0.0,-0.0,0.0,inf,1.0
UnitedState,nonfood_items_clothing,L,2,0.0,-0.0,0.0,inf,1.0
UnitedState,nonfood_items_clothing,L,3,0.0,-0.0,0.0,inf,1.0
UnitedState,nonfood_items_clothing,L,4,676.0,-0.0,0.0,inf,1.0
UnitedState,nonfood_items_clothing,L,5,2184.0,-0.0,0.0,inf,1.0
UnitedState,nonfood_items_clothing,L,6,696.0,-0.0,0.0,inf,1.0
UnitedState,nonfood_items_clothing,L,7,336.0,-0.0,0.0,inf,1.0
UnitedState,nonfood_items_clothing,L,8,287.0,-0.0,0.0,inf,1.0
UnitedState,nonfood_items_clothing,L,9,256.0,-0.0,0.0,inf,1.0
UnitedState,nonfood_items_clothing,L,10,207.0,-0.0,0.0,inf,1.0
UnitedState,nonfood_items_clothing,L,11,183.0,-0.0,0.0,inf,1.0
UnitedState,nonfood_items_clothing,L,12,123.0,-0.0,0.0,inf,1.0
UnitedState,nonfood_items_clothing,L,13,126.0,-0.0,0.0,inf,1.0
