i,j,s,t,level,marginal,lower,upper,scale
Denmark,Slovakia,info_legal,10,0.0,200.0,0.0,inf,1.0
Denmark,Slovakia,info_legal,11,0.0,200.0,0.0,inf,1.0
Denmark,Slovakia,info_legal,12,0.0,200.0,0.0,inf,1.0
Denmark,Slovakia,info_legal,13,0.0,200.0,0.0,inf,1.0
Denmark,Slovakia,info_legal,14,0.0,200.0,0.0,inf,1.0
Denmark,Slovakia,info_legal,15,0.0,200.0,0.0,inf,1.0
Denmark,Slovakia,info_legal,16,0.0,200.0,0.0,inf,1.0
Denmark,Slovakia,info_legal,17,0.0,200.0,0.0,inf,1.0
Denmark,Slovakia,info_legal,18,0.0,200.0,0.0,inf,1.0
Denmark,Slovakia,info_legal,19,0.0,200.0,0.0,inf,1.0
Denmark,Slovakia,info_legal,20,0.0,200.0,0.0,inf,1.0
Denmark,Slovakia,info_legal,21,0.0,200.0,0.0,inf,1.0
Denmark,Slovakia,info_legal,22,0.0,200.0,0.0,inf,1.0
Denmark,Slovakia,info_legal,23,0.0,200.0,0.0,inf,1.0
Denmark,Slovakia,info_legal,24,0.0,200.0,0.0,inf,1.0
Denmark,Slovakia,info_legal,25,0.0,200.0,0.0,inf,1.0
Denmark,Slovakia,info_legal,26,0.0,200.0,0.0,inf,1.0
Denmark,Slovakia,info_legal,27,0.0,200.0,0.0,inf,1.0
Denmark,Slovakia,info_legal,28,0.0,200.0,0.0,inf,1.0
Denmark,Slovakia,info_legal,29,0.0,200.0,0.0,inf,1.0
Denmark,Slovakia,info_legal,30,0.0,200.0,0.0,inf,1.0
Denmark,Slovakia,info_legal,31,0.0,200.0,0.0,inf,1.0
Denmark,Slovakia,medical,0,0.0,200.0,0.0,inf,1.0
Denmark,Slovakia,medical,1,0.0,200.0,0.0,inf,1.0
Denmark,Slovakia,medical,2,0.0,200.0,0.0,inf,1.0
Denmark,Slovakia,medical,3,0.0,200.0,0.0,inf,1.0
Denmark,Slovakia,medical,4,0.0,200.0,0.0,inf,1.0
Denmark,Slovakia,medical,5,0.0,200.0,0.0,inf,1.0
Denmark,Slovakia,medical,6,0.0,200.0,0.0,inf,1.0
Denmark,Slovakia,medical,7,0.0,200.0,0.0,inf,1.0
Denmark,Slovakia,medical,8,0.0,200.0,0.0,inf,1.0
Denmark,Slovakia,medical,9,0.0,200.0,0.0,inf,1.0
Denmark,Slovakia,medical,10,0.0,200.0,0.0,inf,1.0
Denmark,Slovakia,medical,11,0.0,200.0,0.0,inf,1.0
Denmark,Slovakia,medical,12,0.0,200.0,0.0,inf,1.0
Denmark,Slovakia,medical,13,0.0,200.0,0.0,inf,1.0
Denmark,Slovakia,medical,14,0.0,200.0,0.0,inf,1.0
Denmark,Slovakia,medical,15,0.0,200.0,0.0,inf,1.0
Denmark,Slovakia,medical,16,0.0,200.0,0.0,inf,1.0
Denmark,Slovakia,medical,17,0.0,200.0,0.0,inf,1.0
Denmark,Slovakia,medical,18,0.0,200.0,0.0,inf,1.0
Denmark,Slovakia,medical,19,0.0,200.0,0.0,inf,1.0
Denmark,Slovakia,medical,20,0.0,200.0,0.0,inf,1.0
Denmark,Slovakia,medical,21,0.0,200.0,0.0,inf,1.0
Denmark,Slovakia,medical,22,0.0,200.0,0.0,inf,1.0
Denmark,Slovakia,medical,23,0.0,200.0,0.0,inf,1.0
Denmark,Slovakia,medical,24,0.0,200.0,0.0,inf,1.0
Denmark,Slovakia,medical,25,0.0,200.0,0.0,inf,1.0
Denmark,Slovakia,medical,26,0.0,200.0,0.0,inf,1.0
Denmark,Slovakia,medical,27,0.0,200.0,0.0,inf,1.0
Denmark,Slovakia,medical,28,0.0,200.0,0.0,inf,1.0
Denmark,Slovakia,medical,29,0.0,200.0,0.0,inf,1.0
Denmark,Slovakia,medical,30,0.0,200.0,0.0,inf,1.0
Denmark,Slovakia,medical,31,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,info_legal,0,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,info_legal,1,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,info_legal,2,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,info_legal,3,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,info_legal,4,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,info_legal,5,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,info_legal,6,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,info_legal,7,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,info_legal,8,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,info_legal,9,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,info_legal,10,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,info_legal,11,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,info_legal,12,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,info_legal,13,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,info_legal,14,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,info_legal,15,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,info_legal,16,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,info_legal,17,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,info_legal,18,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,info_legal,19,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,info_legal,20,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,info_legal,21,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,info_legal,22,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,info_legal,23,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,info_legal,24,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,info_legal,25,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,info_legal,26,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,info_legal,27,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,info_legal,28,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,info_legal,29,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,info_legal,30,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,info_legal,31,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,medical,0,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,medical,1,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,medical,2,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,medical,3,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,medical,4,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,medical,5,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,medical,6,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,medical,7,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,medical,8,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,medical,9,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,medical,10,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,medical,11,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,medical,12,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,medical,13,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,medical,14,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,medical,15,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,medical,16,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,medical,17,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,medical,18,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,medical,19,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,medical,20,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,medical,21,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,medical,22,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,medical,23,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,medical,24,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,medical,25,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,medical,26,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,medical,27,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,medical,28,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,medical,29,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,medical,30,0.0,200.0,0.0,inf,1.0
Denmark,Switzerland,medical,31,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,info_legal,0,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,info_legal,1,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,info_legal,2,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,info_legal,3,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,info_legal,4,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,info_legal,5,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,info_legal,6,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,info_legal,7,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,info_legal,8,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,info_legal,9,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,info_legal,10,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,info_legal,11,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,info_legal,12,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,info_legal,13,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,info_legal,14,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,info_legal,15,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,info_legal,16,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,info_legal,17,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,info_legal,18,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,info_legal,19,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,info_legal,20,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,info_legal,21,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,info_legal,22,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,info_legal,23,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,info_legal,24,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,info_legal,25,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,info_legal,26,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,info_legal,27,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,info_legal,28,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,info_legal,29,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,info_legal,30,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,info_legal,31,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,medical,0,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,medical,1,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,medical,2,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,medical,3,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,medical,4,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,medical,5,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,medical,6,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,medical,7,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,medical,8,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,medical,9,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,medical,10,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,medical,11,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,medical,12,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,medical,13,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,medical,14,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,medical,15,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,medical,16,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,medical,17,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,medical,18,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,medical,19,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,medical,20,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,medical,21,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,medical,22,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,medical,23,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,medical,24,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,medical,25,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,medical,26,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,medical,27,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,medical,28,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,medical,29,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,medical,30,0.0,200.0,0.0,inf,1.0
Denmark,Ukraine,medical,31,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,info_legal,0,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,info_legal,1,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,info_legal,2,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,info_legal,3,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,info_legal,4,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,info_legal,5,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,info_legal,6,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,info_legal,7,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,info_legal,8,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,info_legal,9,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,info_legal,10,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,info_legal,11,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,info_legal,12,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,info_legal,13,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,info_legal,14,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,info_legal,15,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,info_legal,16,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,info_legal,17,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,info_legal,18,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,info_legal,19,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,info_legal,20,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,info_legal,21,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,info_legal,22,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,info_legal,23,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,info_legal,24,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,info_legal,25,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,info_legal,26,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,info_legal,27,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,info_legal,28,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,info_legal,29,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,info_legal,30,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,info_legal,31,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,medical,0,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,medical,1,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,medical,2,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,medical,3,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,medical,4,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,medical,5,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,medical,6,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,medical,7,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,medical,8,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,medical,9,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,medical,10,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,medical,11,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,medical,12,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,medical,13,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,medical,14,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,medical,15,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,medical,16,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,medical,17,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,medical,18,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,medical,19,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,medical,20,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,medical,21,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,medical,22,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,medical,23,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,medical,24,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,medical,25,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,medical,26,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,medical,27,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,medical,28,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,medical,29,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,medical,30,0.0,200.0,0.0,inf,1.0
Denmark,UnitedState,medical,31,0.0,200.0,0.0,inf,1.0
France,Austria,info_legal,0,0.0,200.0,0.0,inf,1.0
France,Austria,info_legal,1,0.0,200.0,0.0,inf,1.0
France,Austria,info_legal,2,0.0,200.0,0.0,inf,1.0
France,Austria,info_legal,3,0.0,200.0,0.0,inf,1.0
France,Austria,info_legal,4,0.0,200.0,0.0,inf,1.0
France,Austria,info_legal,5,0.0,200.0,0.0,inf,1.0
France,Austria,info_legal,6,1.0,200.0,0.0,inf,1.0
France,Austria,info_legal,7,0.0,200.0,0.0,inf,1.0
France,Austria,info_legal,8,0.0,200.0,0.0,inf,1.0
France,Austria,info_legal,9,0.0,200.0,0.0,inf,1.0
France,Austria,info_legal,10,0.0,200.0,0.0,inf,1.0
France,Austria,info_legal,11,0.0,200.0,0.0,inf,1.0
France,Austria,info_legal,12,0.0,200.0,0.0,inf,1.0
France,Austria,info_legal,13,0.0,200.0,0.0,inf,1.0
France,Austria,info_legal,14,0.0,200.0,0.0,inf,1.0
France,Austria,info_legal,15,0.0,200.0,0.0,inf,1.0
France,Austria,info_legal,16,0.0,200.0,0.0,inf,1.0
France,Austria,info_legal,17,0.0,200.0,0.0,inf,1.0
France,Austria,info_legal,18,0.0,200.0,0.0,inf,1.0
France,Austria,info_legal,19,0.0,200.0,0.0,inf,1.0
France,Austria,info_legal,20,0.0,200.0,0.0,inf,1.0
France,Austria,info_legal,21,0.0,200.0,0.0,inf,1.0
France,Austria,info_legal,22,0.0,200.0,0.0,inf,1.0
France,Austria,info_legal,23,0.0,200.0,0.0,inf,1.0
France,Austria,info_legal,24,0.0,200.0,0.0,inf,1.0
France,Austria,info_legal,25,0.0,200.0,0.0,inf,1.0
France,Austria,info_legal,26,0.0,200.0,0.0,inf,1.0
France,Austria,info_legal,27,0.0,200.0,0.0,inf,1.0
France,Austria,info_legal,28,0.0,200.0,0.0,inf,1.0
France,Austria,info_legal,29,0.0,200.0,0.0,inf,1.0
France,Austria,info_legal,30,0.0,200.0,0.0,inf,1.0
France,Austria,info_legal,31,0.0,200.0,0.0,inf,1.0
France,Austria,medical,0,0.0,200.0,0.0,inf,1.0
France,Austria,medical,1,0.0,200.0,0.0,inf,1.0
France,Austria,medical,2,0.0,200.0,0.0,inf,1.0
France,Austria,medical,3,0.0,200.0,0.0,inf,1.0
France,Austria,medical,4,0.0,200.0,0.0,inf,1.0
France,Austria,medical,5,0.0,200.0,0.0,inf,1.0
France,Austria,medical,6,0.0,200.0,0.0,inf,1.0
France,Austria,medical,7,0.0,200.0,0.0,inf,1.0
France,Austria,medical,8,0.0,200.0,0.0,inf,1.0
France,Austria,medical,9,0.0,200.0,0.0,inf,1.0
France,Austria,medical,10,0.0,200.0,0.0,inf,1.0
France,Austria,medical,11,0.0,200.0,0.0,inf,1.0
France,Austria,medical,12,0.0,200.0,0.0,inf,1.0
France,Austria,medical,13,0.0,200.0,0.0,inf,1.0
France,Austria,medical,14,0.0,200.0,0.0,inf,1.0
France,Austria,medical,15,0.0,200.0,0.0,inf,1.0
France,Austria,medical,16,0.0,200.0,0.0,inf,1.0
France,Austria,medical,17,0.0,200.0,0.0,inf,1.0
France,Austria,medical,18,0.0,200.0,0.0,inf,1.0
France,Austria,medical,19,0.0,200.0,0.0,inf,1.0
France,Austria,medical,20,0.0,200.0,0.0,inf,1.0
France,Austria,medical,21,0.0,200.0,0.0,inf,1.0
France,Austria,medical,22,0.0,200.0,0.0,inf,1.0
France,Austria,medical,23,0.0,200.0,0.0,inf,1.0
France,Austria,medical,24,0.0,200.0,0.0,inf,1.0
France,Austria,medical,25,0.0,200.0,0.0,inf,1.0
France,Austria,medical,26,0.0,200.0,0.0,inf,1.0
France,Austria,medical,27,0.0,200.0,0.0,inf,1.0
France,Austria,medical,28,0.0,200.0,0.0,inf,1.0
France,Austria,medical,29,0.0,200.0,0.0,inf,1.0
France,Austria,medical,30,0.0,200.0,0.0,inf,1.0
France,Austria,medical,31,0.0,200.0,0.0,inf,1.0
France,Belgium,info_legal,0,0.0,200.0,0.0,inf,1.0
France,Belgium,info_legal,1,0.0,200.0,0.0,inf,1.0
France,Belgium,info_legal,2,0.0,200.0,0.0,inf,1.0
France,Belgium,info_legal,3,0.0,200.0,0.0,inf,1.0
France,Belgium,info_legal,4,0.0,200.0,0.0,inf,1.0
France,Belgium,info_legal,5,0.0,200.0,0.0,inf,1.0
France,Belgium,info_legal,6,0.0,200.0,0.0,inf,1.0
France,Belgium,info_legal,7,0.0,200.0,0.0,inf,1.0
France,Belgium,info_legal,8,0.0,200.0,0.0,inf,1.0
France,Belgium,info_legal,9,0.0,200.0,0.0,inf,1.0
France,Belgium,info_legal,10,0.0,200.0,0.0,inf,1.0
France,Belgium,info_legal,11,0.0,200.0,0.0,inf,1.0
France,Belgium,info_legal,12,0.0,200.0,0.0,inf,1.0
France,Belgium,info_legal,13,0.0,200.0,0.0,inf,1.0
France,Belgium,info_legal,14,0.0,200.0,0.0,inf,1.0
France,Belgium,info_legal,15,0.0,200.0,0.0,inf,1.0
France,Belgium,info_legal,16,0.0,200.0,0.0,inf,1.0
France,Belgium,info_legal,17,0.0,200.0,0.0,inf,1.0
France,Belgium,info_legal,18,0.0,200.0,0.0,inf,1.0
France,Belgium,info_legal,19,0.0,200.0,0.0,inf,1.0
France,Belgium,info_legal,20,0.0,200.0,0.0,inf,1.0
France,Belgium,info_legal,21,0.0,200.0,0.0,inf,1.0
France,Belgium,info_legal,22,0.0,200.0,0.0,inf,1.0
France,Belgium,info_legal,23,0.0,200.0,0.0,inf,1.0
France,Belgium,info_legal,24,0.0,200.0,0.0,inf,1.0
France,Belgium,info_legal,25,0.0,200.0,0.0,inf,1.0
France,Belgium,info_legal,26,0.0,200.0,0.0,inf,1.0
France,Belgium,info_legal,27,0.0,200.0,0.0,inf,1.0
France,Belgium,info_legal,28,0.0,200.0,0.0,inf,1.0
France,Belgium,info_legal,29,0.0,200.0,0.0,inf,1.0
France,Belgium,info_legal,30,0.0,200.0,0.0,inf,1.0
France,Belgium,info_legal,31,0.0,200.0,0.0,inf,1.0
France,Belgium,medical,0,0.0,200.0,0.0,inf,1.0
France,Belgium,medical,1,0.0,200.0,0.0,inf,1.0
France,Belgium,medical,2,0.0,200.0,0.0,inf,1.0
France,Belgium,medical,3,0.0,200.0,0.0,inf,1.0
France,Belgium,medical,4,0.0,200.0,0.0,inf,1.0
France,Belgium,medical,5,0.0,200.0,0.0,inf,1.0
France,Belgium,medical,6,0.0,200.0,0.0,inf,1.0
France,Belgium,medical,7,0.0,200.0,0.0,inf,1.0
France,Belgium,medical,8,0.0,200.0,0.0,inf,1.0
France,Belgium,medical,9,0.0,200.0,0.0,inf,1.0
France,Belgium,medical,10,0.0,200.0,0.0,inf,1.0
France,Belgium,medical,11,0.0,200.0,0.0,inf,1.0
France,Belgium,medical,12,0.0,200.0,0.0,inf,1.0
France,Belgium,medical,13,0.0,200.0,0.0,inf,1.0
France,Belgium,medical,14,0.0,200.0,0.0,inf,1.0
France,Belgium,medical,15,0.0,200.0,0.0,inf,1.0
France,Belgium,medical,16,0.0,200.0,0.0,inf,1.0
France,Belgium,medical,17,0.0,200.0,0.0,inf,1.0
France,Belgium,medical,18,0.0,200.0,0.0,inf,1.0
France,Belgium,medical,19,0.0,200.0,0.0,inf,1.0
France,Belgium,medical,20,0.0,200.0,0.0,inf,1.0
France,Belgium,medical,21,0.0,200.0,0.0,inf,1.0
France,Belgium,medical,22,0.0,200.0,0.0,inf,1.0
France,Belgium,medical,23,0.0,200.0,0.0,inf,1.0
France,Belgium,medical,24,0.0,200.0,0.0,inf,1.0
France,Belgium,medical,25,0.0,200.0,0.0,inf,1.0
France,Belgium,medical,26,0.0,200.0,0.0,inf,1.0
France,Belgium,medical,27,0.0,200.0,0.0,inf,1.0
France,Belgium,medical,28,0.0,200.0,0.0,inf,1.0
France,Belgium,medical,29,0.0,200.0,0.0,inf,1.0
France,Belgium,medical,30,0.0,200.0,0.0,inf,1.0
France,Belgium,medical,31,0.0,200.0,0.0,inf,1.0
France,Denmark,info_legal,0,0.0,200.0,0.0,inf,1.0
France,Denmark,info_legal,1,0.0,200.0,0.0,inf,1.0
France,Denmark,info_legal,2,0.0,200.0,0.0,inf,1.0
France,Denmark,info_legal,3,0.0,200.0,0.0,inf,1.0
France,Denmark,info_legal,4,0.0,200.0,0.0,inf,1.0
France,Denmark,info_legal,5,0.0,200.0,0.0,inf,1.0
France,Denmark,info_legal,6,0.0,200.0,0.0,inf,1.0
France,Denmark,info_legal,7,0.0,200.0,0.0,inf,1.0
France,Denmark,info_legal,8,0.0,200.0,0.0,inf,1.0
France,Denmark,info_legal,9,0.0,200.0,0.0,inf,1.0
France,Denmark,info_legal,10,0.0,200.0,0.0,inf,1.0
France,Denmark,info_legal,11,0.0,200.0,0.0,inf,1.0
France,Denmark,info_legal,12,0.0,200.0,0.0,inf,1.0
France,Denmark,info_legal,13,0.9999999999977796,200.0,0.0,inf,1.0
France,Denmark,info_legal,14,0.0,200.0,0.0,inf,1.0
France,Denmark,info_legal,15,0.0,200.0,0.0,inf,1.0
France,Denmark,info_legal,16,0.0,200.0,0.0,inf,1.0
France,Denmark,info_legal,17,0.0,200.0,0.0,inf,1.0
France,Denmark,info_legal,18,0.0,200.0,0.0,inf,1.0
France,Denmark,info_legal,19,0.0,200.0,0.0,inf,1.0
France,Denmark,info_legal,20,0.0,200.0,0.0,inf,1.0
France,Denmark,info_legal,21,0.0,200.0,0.0,inf,1.0
France,Denmark,info_legal,22,0.0,200.0,0.0,inf,1.0
France,Denmark,info_legal,23,0.0,200.0,0.0,inf,1.0
France,Denmark,info_legal,24,0.0,200.0,0.0,inf,1.0
France,Denmark,info_legal,25,0.0,200.0,0.0,inf,1.0
France,Denmark,info_legal,26,0.0,200.0,0.0,inf,1.0
France,Denmark,info_legal,27,0.0,200.0,0.0,inf,1.0
France,Denmark,info_legal,28,0.0,200.0,0.0,inf,1.0
France,Denmark,info_legal,29,0.0,200.0,0.0,inf,1.0
France,Denmark,info_legal,30,0.0,200.0,0.0,inf,1.0
France,Denmark,info_legal,31,0.0,200.0,0.0,inf,1.0
France,Denmark,medical,0,0.0,200.0,0.0,inf,1.0
