i,s,r,a,t,level,marginal,lower,upper,scale
Poland,medical,M,1,6,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,1,7,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,1,8,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,1,9,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,1,10,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,1,11,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,1,12,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,1,13,25.0,-0.0,0.0,inf,1.0
Poland,medical,M,1,14,65.0,-0.0,0.0,inf,1.0
Poland,medical,M,1,15,61.0,-0.0,0.0,inf,1.0
Poland,medical,M,1,16,58.0,-0.0,0.0,inf,1.0
Poland,medical,M,1,17,53.0,-0.0,0.0,inf,1.0
Poland,medical,M,1,18,46.0,-0.0,0.0,inf,1.0
Poland,medical,M,1,19,34.0,-0.0,0.0,inf,1.0
Poland,medical,M,1,20,27.0,-0.0,0.0,inf,1.0
Poland,medical,M,1,21,26.0,-0.0,0.0,inf,1.0
Poland,medical,M,1,22,30.0,-0.0,0.0,inf,1.0
Poland,medical,M,1,23,38.0,-0.0,0.0,inf,1.0
Poland,medical,M,1,24,38.0,-0.0,0.0,inf,1.0
Poland,medical,M,1,25,30.0,-0.0,0.0,inf,1.0
Poland,medical,M,1,26,27.0,-0.0,0.0,inf,1.0
Poland,medical,M,1,27,24.0,-0.0,0.0,inf,1.0
Poland,medical,M,1,28,19.0,-0.0,0.0,inf,1.0
Poland,medical,M,1,29,27.0,-0.0,0.0,inf,1.0
Poland,medical,M,1,30,16.0,-0.0,0.0,inf,1.0
Poland,medical,M,1,31,2.0,-0.0,0.0,inf,1.0
Poland,medical,M,2,0,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,2,1,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,2,2,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,2,3,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,2,4,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,2,5,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,2,6,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,2,7,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,2,8,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,2,9,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,2,10,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,2,11,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,2,12,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,2,13,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,2,14,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,2,15,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,2,16,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,2,17,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,2,18,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,2,19,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,2,20,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,2,21,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,2,22,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,2,23,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,2,24,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,2,25,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,2,26,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,2,27,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,2,28,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,2,29,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,2,30,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,2,31,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,3,0,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,3,1,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,3,2,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,3,3,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,3,4,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,3,5,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,3,6,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,3,7,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,3,8,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,3,9,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,3,10,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,3,11,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,3,12,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,3,13,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,3,14,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,3,15,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,3,16,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,3,17,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,3,18,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,3,19,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,3,20,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,3,21,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,3,22,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,3,23,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,3,24,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,3,25,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,3,26,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,3,27,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,3,28,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,3,29,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,3,30,0.0,-0.0,0.0,inf,1.0
Poland,medical,M,3,31,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,1,0,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,1,1,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,1,2,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,1,3,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,1,4,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,1,5,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,1,6,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,1,7,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,1,8,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,1,9,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,1,10,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,1,11,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,1,12,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,1,13,55.0,-0.0,0.0,inf,1.0
Poland,medical,H,1,14,176.0,-0.0,0.0,inf,1.0
Poland,medical,H,1,15,163.0,-0.0,0.0,inf,1.0
Poland,medical,H,1,16,140.0,-0.0,0.0,inf,1.0
Poland,medical,H,1,17,142.0,-0.0,0.0,inf,1.0
Poland,medical,H,1,18,146.0,-0.0,0.0,inf,1.0
Poland,medical,H,1,19,145.0,-0.0,0.0,inf,1.0
Poland,medical,H,1,20,135.0,-0.0,0.0,inf,1.0
Poland,medical,H,1,21,100.0,-0.0,0.0,inf,1.0
Poland,medical,H,1,22,104.0,-0.0,0.0,inf,1.0
Poland,medical,H,1,23,191.0,-0.0,0.0,inf,1.0
Poland,medical,H,1,24,164.0,-0.0,0.0,inf,1.0
Poland,medical,H,1,25,103.0,-0.0,0.0,inf,1.0
Poland,medical,H,1,26,117.0,-0.0,0.0,inf,1.0
Poland,medical,H,1,27,88.0,-0.0,0.0,inf,1.0
Poland,medical,H,1,28,84.0,-0.0,0.0,inf,1.0
Poland,medical,H,1,29,114.0,-0.0,0.0,inf,1.0
Poland,medical,H,1,30,81.0,-0.0,0.0,inf,1.0
Poland,medical,H,1,31,6.0,-0.0,0.0,inf,1.0
Poland,medical,H,2,0,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,2,1,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,2,2,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,2,3,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,2,4,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,2,5,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,2,6,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,2,7,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,2,8,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,2,9,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,2,10,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,2,11,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,2,12,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,2,13,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,2,14,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,2,15,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,2,16,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,2,17,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,2,18,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,2,19,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,2,20,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,2,21,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,2,22,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,2,23,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,2,24,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,2,25,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,2,26,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,2,27,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,2,28,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,2,29,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,2,30,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,2,31,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,3,0,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,3,1,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,3,2,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,3,3,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,3,4,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,3,5,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,3,6,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,3,7,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,3,8,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,3,9,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,3,10,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,3,11,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,3,12,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,3,13,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,3,14,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,3,15,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,3,16,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,3,17,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,3,18,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,3,19,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,3,20,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,3,21,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,3,22,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,3,23,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,3,24,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,3,25,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,3,26,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,3,27,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,3,28,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,3,29,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,3,30,0.0,-0.0,0.0,inf,1.0
Poland,medical,H,3,31,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,1,0,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,1,1,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,1,2,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,1,3,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,1,4,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,1,5,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,1,6,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,1,7,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,1,8,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,1,9,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,1,10,23.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,1,11,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,1,12,8.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,1,13,23.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,1,14,29.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,1,15,27.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,1,16,25.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,1,17,21.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,1,18,22.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,1,19,17.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,1,20,22.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,1,21,30.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,1,22,16.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,1,23,17.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,1,24,12.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,1,25,15.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,1,26,34.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,1,27,26.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,1,28,39.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,1,29,13.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,1,30,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,1,31,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,2,0,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,2,1,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,2,2,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,2,3,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,2,4,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,2,5,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,2,6,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,2,7,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,2,8,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,2,9,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,2,10,6.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,2,11,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,2,12,15.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,2,13,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,2,14,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,2,15,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,2,16,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,2,17,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,2,18,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,2,19,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,2,20,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,2,21,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,2,22,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,2,23,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,2,24,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,2,25,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,2,26,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,2,27,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,2,28,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,2,29,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,2,30,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,2,31,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,3,0,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,3,1,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,3,2,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,3,3,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,3,4,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,3,5,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,3,6,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,3,7,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,3,8,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,3,9,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,3,10,2.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,3,11,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,3,12,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,3,13,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,3,14,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,3,15,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,3,16,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,3,17,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,3,18,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,3,19,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,3,20,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,3,21,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,3,22,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,3,23,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,3,24,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,3,25,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,3,26,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,3,27,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,3,28,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,3,29,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,3,30,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,L,3,31,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,1,0,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,1,1,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,1,2,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,1,3,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,1,4,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,1,5,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,1,6,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,1,7,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,1,8,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,1,9,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,1,10,7.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,1,11,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,1,12,2.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,1,13,13.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,1,14,11.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,1,15,9.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,1,16,5.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,1,17,5.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,1,18,5.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,1,19,4.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,1,20,7.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,1,21,14.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,1,22,7.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,1,23,14.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,1,24,6.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,1,25,11.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,1,26,20.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,1,27,12.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,1,28,12.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,1,29,2.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,1,30,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,1,31,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,2,0,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,2,1,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,2,2,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,2,3,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,2,4,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,2,5,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,2,6,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,2,7,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,2,8,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,2,9,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,2,10,5.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,2,11,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,2,12,5.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,2,13,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,2,14,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,2,15,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,2,16,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,2,17,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,2,18,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,2,19,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,2,20,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,2,21,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,2,22,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,2,23,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,2,24,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,2,25,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,2,26,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,2,27,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,2,28,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,2,29,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,2,30,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,2,31,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,3,0,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,3,1,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,3,2,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,3,3,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,3,4,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,3,5,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,3,6,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,3,7,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,3,8,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,3,9,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,3,10,2.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,3,11,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,3,12,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,3,13,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,3,14,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,3,15,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,3,16,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,3,17,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,3,18,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,3,19,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,3,20,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,3,21,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,3,22,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,3,23,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,3,24,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,3,25,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,3,26,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,3,27,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,3,28,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,3,29,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,3,30,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,M,3,31,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,H,1,0,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,H,1,1,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,H,1,2,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,H,1,3,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,H,1,4,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,H,1,5,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,H,1,6,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,H,1,7,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,H,1,8,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,H,1,9,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,H,1,10,23.0,-0.0,0.0,inf,1.0
Romania,info_legal,H,1,11,0.0,-0.0,0.0,inf,1.0
Romania,info_legal,H,1,12,29.0,-0.0,0.0,inf,1.0
Romania,info_legal,H,1,13,45.0,-0.0,0.0,inf,1.0
Romania,info_legal,H,1,14,31.0,-0.0,0.0,inf,1.0
Romania,info_legal,H,1,15,40.0,-0.0,0.0,inf,1.0
Romania,info_legal,H,1,16,26.0,-0.0,0.0,inf,1.0
Romania,info_legal,H,1,17,32.0,-0.0,0.0,inf,1.0
Romania,info_legal,H,1,18,28.0,-0.0,0.0,inf,1.0
Romania,info_legal,H,1,19,26.0,-0.0,0.0,inf,1.0
Romania,info_legal,H,1,20,58.0,-0.0,0.0,inf,1.0
Romania,info_legal,H,1,21,73.0,-0.0,0.0,inf,1.0
Romania,info_legal,H,1,22,94.0,-0.0,0.0,inf,1.0
Romania,info_legal,H,1,23,67.0,-0.0,0.0,inf,1.0
Romania,info_legal,H,1,24,54.0,-0.0,0.0,inf,1.0
Romania,info_legal,H,1,25,64.0,-0.0,0.0,inf,1.0
Romania,info_legal,H,1,26,96.0,-0.0,0.0,inf,1.0
Romania,info_legal,H,1,27,109.0,-0.0,0.0,inf,1.0
Romania,info_legal,H,1,28,62.0,-0.0,0.0,inf,1.0
Romania,info_legal,H,1,29,23.0,-0.0,0.0,inf,1.0
Romania,info_legal,H,1,30,0.0,-0.0,0.0,inf,1.0
